State (Angle),Summed X actions,Summed Y actions,Times State appeared,Action_Policy X,Action Policy Y,Average First Angle
87,0.0,-3.0,1,0.0,-3.0,130.30754177542659
227,-31.0,13.0,6,-5.166666666666667,2.1666666666666665
228,-6.0,5.0,1,-6.0,5.0
229,-14.0,5.0,2,-7.0,2.5
230,-12.0,7.0,2,-6.0,3.5
231,-24.0,20.0,5,-4.8,4.0
232,-16.0,14.0,4,-4.0,3.5
233,-24.0,18.0,5,-4.8,3.6
234,-13.0,15.0,4,-3.25,3.75
235,-18.0,16.0,4,-4.5,4.0
236,-9.0,3.0,2,-4.5,1.5
237,-6.0,4.0,1,-6.0,4.0
238,-5.0,4.0,1,-5.0,4.0
239,-14.0,12.0,4,-3.5,3.0
240,-10.0,3.0,3,-3.3333333333333335,1.0
241,-41.0,33.0,8,-5.125,4.125
242,-15.0,27.0,5,-3.0,5.4
243,-16.0,17.0,4,-4.0,4.25
244,-6.0,5.0,1,-6.0,5.0
245,-5.0,6.0,2,-2.5,3.0
246,-21.0,26.0,6,-3.5,4.333333333333333
247,-12.0,12.0,3,-4.0,4.0
248,-27.0,37.0,6,-4.5,6.166666666666667
249,-17.0,18.0,6,-2.8333333333333335,3.0
250,-18.0,32.0,4,-4.5,8.0
251,-12.0,19.0,6,-2.0,3.1666666666666665
252,-25.0,50.0,9,-2.7777777777777777,5.555555555555555
253,-20.0,29.0,8,-2.5,3.625
254,-12.0,26.0,5,-2.4,5.2
255,-16.0,36.0,6,-2.6666666666666665,6.0
256,-4.0,15.0,2,-2.0,7.5
257,-11.0,25.0,4,-2.75,6.25
258,-10.0,35.0,5,-2.0,7.0
259,-24.0,50.0,9,-2.6666666666666665,5.555555555555555
260,-2.0,6.0,1,-2.0,6.0
261,-9.0,31.0,4,-2.25,7.75
262,-11.0,28.0,5,-2.2,5.6
263,-16.0,49.0,7,-2.2857142857142856,7.0
264,-4.0,8.0,2,-2.0,4.0
265,-14.0,54.0,8,-1.75,6.75
266,-2.0,6.0,1,-2.0,6.0
267,-7.0,44.0,7,-1.0,6.285714285714286
268,-15.0,60.0,9,-1.6666666666666667,6.666666666666667
270,-18.0,97.0,13,-1.3846153846153846,7.461538461538462
272,-5.0,33.0,5,-1.0,6.6
273,-2.0,17.0,3,-0.6666666666666666,5.666666666666667
274,0.0,16.0,2,0.0,8.0
275,-3.0,41.0,5,-0.6,8.2
276,0.0,8.0,1,0.0,8.0
277,-4.0,29.0,5,-0.8,5.8
278,-1.0,22.0,3,-0.3333333333333333,7.333333333333333
279,-3.0,40.0,6,-0.5,6.666666666666667
281,0.0,7.0,1,0.0,7.0
282,0.0,31.0,5,0.0,6.2
283,1.0,47.0,6,0.16666666666666666,7.833333333333333
284,1.0,35.0,5,0.2,7.0
285,-1.0,43.0,4,-0.25,10.75
286,0.0,28.0,4,0.0,7.0
287,0.0,13.0,2,0.0,6.5
288,9.0,45.0,6,1.5,7.5
289,1.0,6.0,1,1.0,6.0
290,3.0,22.0,3,1.0,7.333333333333333
291,4.0,30.0,4,1.0,7.5
292,0.0,6.0,1,0.0,6.0
293,9.0,43.0,6,1.5,7.166666666666667
294,5.0,24.0,3,1.6666666666666667,8.0
295,8.0,34.0,5,1.6,6.8
297,12.0,52.0,5,2.4,10.4
298,3.0,12.0,2,1.5,6.0
299,7.0,25.0,4,1.75,6.25
301,9.0,32.0,5,1.8,6.4
302,5.0,20.0,3,1.6666666666666667,6.666666666666667
303,7.0,21.0,3,2.3333333333333335,7.0
304,21.0,47.0,6,3.5,7.833333333333333
306,7.0,23.0,3,2.3333333333333335,7.666666666666667
307,6.0,20.0,3,2.0,6.666666666666667
308,4.0,6.0,1,4.0,6.0
309,2.0,6.0,1,2.0,6.0
310,16.0,28.0,4,4.0,7.0
311,17.0,28.0,4,4.25,7.0
312,13.0,28.0,3,4.333333333333333,9.333333333333334
313,14.0,29.0,4,3.5,7.25
315,17.0,29.0,5,3.4,5.8
317,21.0,41.0,4,5.25,10.25
318,29.0,43.0,6,4.833333333333333,7.166666666666667
319,17.0,21.0,3,5.666666666666667,7.0
320,34.0,37.0,6,5.666666666666667,6.166666666666667
321,28.0,25.0,4,7.0,6.25
322,15.0,18.0,3,5.0,6.0
